side,price,quantity
sell,1.3498,334.008679
sell,4.98,335.652593
sell,1.33,335.723473
sell,3.1,343.814669
sell,1.798,345.179456
sell,1.084,352.689512
sell,20.0,355.0
sell,0.839,357.375649
sell,1.27,361.3252
sell,3.3,373.894076
sell,0.965,380.0
sell,0.9328,384.6614
sell,0.8736,386.4192
sell,2.595,388.0
sell,2.84,390.0
sell,0.785,400.0
sell,0.929,400.0
sell,1.098,400.0
sell,1.3736,400.0
sell,2.88,414.284319
sell,2.9177,418.160958
sell,0.9297,418.926656
sell,8.8201,427.407147
sell,1.12,434.0
sell,1.2564,448.90371
sell,1.8899,461.082863
sell,40.0,461.903275
sell,0.909,465.385038
sell,1.92,471.0
sell,1.1221,475.909092
sell,2.54,478.353134
sell,0.9908,486.4778
sell,0.7998,500.0
sell,0.887,500.0
sell,0.9098,500.0
sell,0.9398,500.0
sell,0.9598,500.0
sell,1.0236,500.0
sell,1.199,500.0
sell,1.3999,500.0
sell,2.38,500.0
sell,2.8498,500.0
sell,29.98,501.0
sell,2.11,507.462412
sell,2.25,507.7107
sell,0.9304,517.0995
sell,1.43,522.0
sell,2.05,530.0
sell,4.165,530.0
sell,5.47,530.0
sell,1.69,544.655916
sell,2.75,553.0
sell,1.0456,553.469
sell,1.0959,553.469
sell,0.9578,555.9365
sell,2.73,565.472857
sell,0.8296,565.927388
sell,2.59,570.0
sell,0.9999,571.87
sell,1.7999,573.436744
sell,0.789,578.509355
sell,10.0,579.0
sell,2.33,590.68
sell,1.95,591.112726
sell,14.0,598.951809
sell,0.9198,600.0
sell,1.01,600.0
sell,1.421,600.0
sell,1.9793,600.0
sell,1.146,615.0
sell,1.1489,615.0
sell,0.9016,618.601
sell,0.8744,623.2568
sell,1.8999,628.0
sell,0.995,631.078733
sell,2.9821,639.140341
sell,0.9112,647.8213
sell,1.788,700.0
sell,3.6,700.0
sell,0.8768,710.7553
sell,0.9306,718.917773
sell,1.9876,720.0
sell,0.87,727.0
sell,1.5915,732.086686
sell,0.8825,742.8731
sell,0.9661,745.4079
sell,2.8,778.112229
sell,2.15,785.0
sell,0.791,799.332074
sell,1.1201,803.3
sell,0.8836,826.5307
sell,0.9594,827.2235
sell,2.9077,848.561189
sell,1.7201,849.0
sell,0.7622,851.91849
sell,0.949,860.0
sell,0.9336,860.2551
sell,2.85,892.904453
sell,2.41,899.385065
sell,1.85,900.428864
sell,3.5,928.996678
sell,0.969,950.752246
sell,0.8784,964.1107
sell,1.787,971.796252
sell,1.83,989.405638
sell,1.7899,990.0
sell,0.834,999.99
sell,0.746,1000.0
sell,0.835,1000.0
sell,0.8828,1000.0
sell,0.9088,1000.0
sell,0.999,1000.0
sell,2.92,1000.0
sell,2.97,1000.0
sell,5.99,1000.0
sell,49.83,1001.591649
sell,2.01,1029.793896
sell,0.7431,1050.0
sell,1.6999,1056.589249
sell,1.56,1087.283194
sell,0.83,1100.0
sell,0.798,1165.0
sell,0.9064,1213.039
sell,1.6989,1238.61
sell,0.9929,1249.555655
sell,0.9298,1318.627344
sell,2.2,1338.526582
sell,1.49,1340.079618
sell,0.8808,1352.16
sell,2.3,1385.521047
sell,1.09,1426.81956
sell,1.8,1441.485682
sell,0.91,1472.0
sell,4.9,1500.0
sell,0.845,1506.036231
sell,2.4,1516.491452
sell,2.7,1525.0
sell,0.8832,1560.8313
sell,1.7,1577.918116
sell,1.6,1591.728814
sell,1.9,1599.04159
sell,0.9467,1599.968
sell,0.9344,1600.4135
sell,2.0999,1617.212447
sell,0.97,1650.0
sell,0.899,1662.042248
sell,49.75,1688.946153
sell,8.0,1700.0
sell,0.93,1710.403309
sell,1.35,1764.965908
sell,0.743,1799.9999
sell,0.8752,1902.8183
sell,2.4498,1916.244437
sell,0.7549,2000.0
sell,0.8267,2000.0
sell,1.508,2000.0
sell,0.98,2026.031636
sell,1.76,2040.0
sell,1.02,2080.6482
