side,price,quantity
buy,5.182e-05,200.0
buy,5.282e-05,200.0
buy,6.566e-05,200.0
buy,7.499e-05,200.0
buy,7.566e-05,200.0
buy,9.187e-05,203.0
buy,8.3e-05,204.0
buy,8.888e-05,215.0
buy,5.916e-05,216.0
buy,4.4e-05,222.0
buy,8.43e-05,226.0
buy,3e-05,237.0
buy,8.881e-05,237.0
buy,6.527e-05,245.0
buy,7.56e-05,246.0
buy,8.539e-05,250.0
buy,7.504e-05,264.0
buy,7.577e-05,270.0
buy,8.104e-05,279.0
buy,5.482e-05,300.0
buy,6e-05,300.0
buy,7.573e-05,300.0
buy,7.818e-05,304.0
buy,7.2e-05,310.0
buy,8.485e-05,310.0
buy,7.611e-05,337.0
buy,8.93e-05,337.0
buy,7.48e-05,341.0
buy,6.001e-05,350.0
buy,2.4e-07,353.0
buy,8.094e-05,412.0
buy,1.85e-05,418.0
buy,5.09e-06,422.0
buy,8.28e-05,435.0
buy,7.448e-05,471.0
buy,7.412e-05,500.0
buy,7.485e-05,500.0
buy,8.461e-05,500.0
buy,8.873e-05,500.0
buy,5.996e-05,502.0
buy,1.382e-05,511.0
buy,7.3e-05,514.0
buy,1e-06,529.0
buy,9.2e-05,530.0
buy,7.65e-06,551.0
buy,1.8e-05,557.0
buy,9.189e-05,596.0
buy,9.127e-05,600.0
buy,7.701e-05,661.0
buy,7.631e-05,665.0
buy,8.7e-05,743.0
buy,7.976e-05,762.0
buy,9.101e-05,779.0
buy,8.1e-05,783.0
buy,7.74e-05,794.0
buy,6.485e-05,800.0
buy,8.001e-05,818.0
buy,6.5e-05,829.0
buy,9e-05,863.0
buy,5.5e-05,870.0
buy,8.621e-05,927.0
buy,5e-05,939.0
buy,5e-06,1000.0
buy,9.64e-06,1000.0
buy,2e-07,1003.0
buy,9.185e-05,1074.0
buy,9.225e-05,1080.0
buy,7.678e-05,1093.0
buy,3e-07,1101.0
buy,9.234e-05,1200.0
buy,7.425e-05,1212.0
buy,7.907e-05,1212.0
buy,9.103e-05,1222.0
buy,8.209e-05,1361.0
buy,8.312e-05,1365.0
buy,7.421e-05,1430.0
buy,1.2e-05,1566.0
buy,6.3e-05,1587.0
buy,7.932e-05,1738.0
buy,9.181e-05,1745.0
buy,3.308e-05,1746.0
buy,8.533e-05,1785.0
buy,7.847e-05,1809.0
buy,8.8e-05,1826.0
buy,8.4e-05,1935.0
buy,1.227e-05,1975.0
buy,7.778e-05,1993.0
buy,1.46e-05,2055.0
buy,8.5e-05,2089.0
buy,9.203e-05,2106.0
buy,9.221e-05,2157.0
buy,9.223e-05,2158.0
buy,8.121e-05,2229.0
buy,8.645e-05,2346.0
buy,8.503e-05,2352.0
buy,9.184e-05,2492.0
buy,9.233e-05,2532.0
buy,9.177e-05,2545.0
buy,9.186e-05,2605.0
buy,8.159e-05,2617.0
buy,3.566e-05,2804.0
buy,8.044e-05,3001.0
buy,7.86e-05,3072.0
