side,price,quantity
sell,9.491e-05,2739.0
sell,9.492e-05,2755.0
sell,9.777e-05,2862.0
sell,9.49e-05,2907.0
sell,9.266e-05,3576.0
sell,9.5e-05,4674.0
sell,9.666e-05,4753.0
sell,0.000123,4974.0
sell,9.489e-05,5000.0
sell,0.00011222,5383.0
sell,9.327e-05,5391.0
sell,9.99e-05,6541.0
sell,0.0001099,7000.0
sell,0.0001109,7000.0
sell,0.00010888,8000.0
sell,9.299e-05,9976.0
sell,0.00011,11447.0
sell,9.999e-05,13586.0
sell,0.000115,24522.0
sell,9.547e-05,27013.0
sell,0.000105,39875.0
sell,0.000102,64446.0
sell,9.399e-05,70975.0
sell,0.000111,99000.0
sell,0.00012,100211.0
sell,9.6e-05,146758.0
sell,9.8e-05,148192.0
sell,0.0001,217162.0
