side,price,quantity
buy,8.7e-05,39000.0
buy,1.561e-05,52590.052851
buy,3.56e-06,65000.0
buy,8.976e-05,115942.0
buy,9.151e-05,115942.0
sell,9.825e-05,0.038614
sell,9.3e-05,1.826236
sell,0.00021987,11.965221
sell,0.00013968,20.687057
sell,0.00013704,38.496996
sell,0.0001023,40.0
sell,0.00012274,40.0
sell,0.00012795,40.0
sell,0.0001399,40.0
sell,0.00014193,40.0
sell,0.000143,40.0
sell,0.00015999,40.0
sell,0.0001615,40.0
sell,0.000164,40.0
sell,0.000168,40.0
sell,0.000178,40.0
sell,0.000182,40.0
sell,0.000184,40.0
sell,0.000188,40.0
sell,0.00018969,40.0
sell,0.000192,40.0
sell,0.000194,40.0
sell,0.0001947,40.0
sell,0.00019599,40.0
sell,0.000196,40.0
sell,0.00021984,40.0
sell,0.00022203,40.0
sell,0.00051,40.0
sell,9.7e-05,40.0
sell,9.86e-05,40.0
sell,0.00025899,40.125774
sell,0.00012785,40.84
sell,0.00040424,41.304861
sell,0.00018502,42.0
sell,0.000975,42.435
sell,0.00014028,44.0
sell,0.000245,46.17442
sell,0.0001115,48.0
sell,0.00026248,48.328775
sell,0.00012299,49.0
sell,0.000103,50.0
sell,0.0001295,50.0
sell,0.0001349,50.0
sell,0.00013501,50.0
sell,0.00014017,50.0
sell,0.00014418,50.0
sell,0.00014501,50.0
sell,0.00015418,50.0
sell,0.00015689,50.0
sell,0.000166,50.0
sell,0.0001425,50.000604
sell,0.00043,52.93801
sell,0.00022019,53.91736
sell,0.00011263,54.0
sell,0.00018499,56.461488
sell,0.00023099,56.801367
sell,0.00011926,60.0
sell,0.00013301,61.302681
sell,0.000328,69.0
sell,0.0001475,70.0
sell,0.00011948,72.212153
sell,0.0001198,72.73398
sell,0.000137,73.0
sell,0.0001317,73.772799
sell,0.000138,73.772799
sell,9.341e-05,75.531446
sell,0.00020996,76.92706
sell,0.000271,78.0
sell,0.000162,80.0
sell,0.000165,80.0
sell,0.00034,82.27683
sell,0.0002498,82.8
sell,0.0001311,85.43789
sell,0.000176,90.0
sell,0.0001889,94.800385
sell,0.00049046,95.0
sell,0.00012349,97.2
sell,0.00014399,98.046093
sell,0.000239,99.214759
sell,0.00010025,100.0
sell,0.00010499,100.0
sell,0.000107,100.0
sell,0.00010799,100.0
sell,0.0001085,100.0
sell,0.000114,100.0
sell,0.000116,100.0
sell,0.00012305,100.0
sell,0.00012799,100.0
sell,0.00013723,100.0
sell,0.00014861,100.0
sell,0.0001505,100.0
sell,0.0001561,100.0
sell,0.00016456,100.0
sell,0.0001921,100.0
sell,0.000209,100.0
sell,0.000252,100.0
sell,0.000277,100.0
sell,9.315e-05,100.0
sell,9.325e-05,100.0
sell,9.65e-05,100.0
sell,9.671e-05,100.0
